study_id,esvd2_0_biome,esvd2_0_ecozones,esvd2_0_ecosystems,es_1,countries,continent,scale_of_site,protection_status,site_area_in_hectares,ecosystem_condition,latitude,longitude,valuation_methods,value_year,beneficiary_unit,number_of_beneficiaries,int_per_hectare_per_year,year_pub
159,Inland wetlands,Peatlands,Peat bogs,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,193924,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,104.9,2012
159,Cold climate evergreen forest and woodland,Boreal coniferous forest,Boreal coniferous forest,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,82320,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,48.89,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,78740,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,124.16,2012
159,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,76985,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,123.64999999999999,2012
159,Inland wetlands,Peatlands,Peat bogs,Information for cognitive development,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,193924,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,157.12,2012
159,Shrubland and shrubby woodland,Cool temperate heathland,Cool temperate heathland,Information for cognitive development,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,280192,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,262.74,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,78740,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,660.01,2012
159,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,76985,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,184.76,2012
159,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,76985,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,883.21,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,36625,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,241.85000000000002,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,36625,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,811.3399999999999,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,22585,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,48.82,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,22585,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,246.54,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,19013,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,140.15,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,19013,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,483.27,2012
159,Coastal systems,Coastal dunes and cliffs,Coastal cliffs,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,15315,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,56.4,2012
159,Coastal systems,Coastal dunes and cliffs,Coastal cliffs,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,15315,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,313.18,2012
159,Desert and semi desert,Inland rock formations,Inland rock formations,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,7171,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,66.63,2012
159,Desert and semi desert,Inland rock formations,Inland rock formations,"Inspiration for culture, art and design",United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,7171,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,69.19,2012
159,Shrubland and shrubby woodland,Cool temperate heathland,Cool temperate heathland,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,280192,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,9.05,2012
159,Cold climate evergreen forest and woodland,Boreal coniferous forest,Boreal coniferous forest,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,82320,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,11.38,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,78740,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,10.27,2012
159,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,76985,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,148.70999999999998,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,36625,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,68.24000000000001,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,22585,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,47.190000000000005,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Regulation of water flows,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,19013,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,134.35000000000002,2012
159,Inland wetlands,Peatlands,Peat bogs,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,193924,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,0.09,2012
159,Cold climate evergreen forest and woodland,Boreal coniferous forest,Boreal coniferous forest,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,82320,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,3.79,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,78740,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,1.4,2012
159,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,76985,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,6.92,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,36625,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,5.02,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Food,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,19013,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,11.6,2012
159,Inland wetlands,Peatlands,Peat bogs,Moderation of extreme events,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,193924,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,371.37,2012
159,Shrubland and shrubby woodland,Cool temperate heathland,Cool temperate heathland,Moderation of extreme events,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,280192,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,140.55,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,22585,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,111.47,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,19013,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,122.75,2012
159,Coastal systems,Coastal dunes and cliffs,Coastal cliffs,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,15315,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,103.19,2012
159,Desert and semi desert,Inland rock formations,Inland rock formations,Opportunities for recreation and tourism,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,7171,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,117.88,2012
159,Shrubland and shrubby woodland,Cool temperate heathland,Cool temperate heathland,Climate regulation,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,280192,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,214.73,2012
159,Inland wetlands,Peatlands,Peat bogs,Climate regulation,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,193924,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,518.16,2012
159,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Climate regulation,United Kingdom of Great Britain & Northern Ireland,Europe,National,Protected,78740,Well-functioning (or extensively managed),52.56438,-1.46708,CE,2011,total,22400000,97.79,2012
